s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s136,s137,s138,s139,s140,label
0.11098625198262166,0.14219764866350865,0.07837360069021188,0.23122712549689045,0.22789147681657834,0.2385714233626011,0.5063228271404299,0.5271395824115699,0.43487587602854894,0.35626495336471997,0.4252840573258261,0.45727282043597045,0.6006112827410718,0.5989612971075409,0.5743230339993267,0.7946002749055615,0.6247606070716476,0.8390570022192239,0.8166063792608241,0.8104758629954218,0.7358810992986724,0.9680585563983416,1.0390549861709144,0.9379302842006926,1.0484426527851274,0.9731835193701642,1.0857883107638144,0.8709522798795378,0.9890575222450068,0.6556688223701808,0.6991120740974902,0.6365598076277932,0.6486333532428779,0.5040194460904477,0.4347095783826548,0.4238172224677064,0.3637041451995819,0.21801210433622584,0.13737212913844482,0.10679375198909767,0.17770306671758307,0.2208036373231695,0.025568829994344858,-0.23692835434010232,-0.3106520876842637,-0.49962510830887386,-0.6866553869095655,-0.8608735699926935,-1.0571332028594784,-1.4382098010080433,-1.5690562315546592,-1.7363081492054542,-1.737604516450827,-2.0446023992358837,-2.1372198504681794,-2.3195831074429725,-2.2325613896700625,-2.312801827142019,-2.2111866279765438,-2.1647515490355946,-2.0042087413369956,-1.93367934574906,-1.5838639059672435,-1.5996620407201385,-1.471454416520142,-1.2258740822163992,-0.9436436869527246,-1.0154170820346262,-0.8541259561387219,-0.7075320264559374,-0.7291637179891273,-0.6325242568348974,-0.3333086046885588,-0.3180147696872149,-0.3086823152260714,-0.14796479605718668,-0.06689895144595198,0.07714932448789875,0.18657228270361853,0.08647900420827659,0.44334283300132904,0.4095619853064751,0.40698670181196517,0.5699498090767453,0.44456698478878676,0.5183236875607363,0.4520417987405662,0.6068251535180017,0.6352081995641328,0.5600131994200503,0.5032335813670452,0.40692027758602467,0.46611082509745816,0.5190938792081631,0.45706152811164164,0.4737261890831776,0.43169123304125595,0.47691471738067925,0.4366892286377848,0.5955453360482923,0.5976291306445942,0.6213611142604502,0.6042361442290649,0.603557116633692,0.6425771252271514,0.6453282639781223,0.7017851148698894,0.8430839773915023,0.6848628405814726,0.6527159675565949,0.6766516271014161,0.6501607873469004,0.63922916781029,0.6180403972005369,0.701986437384652,0.6799767538175291,0.6741489307672766,0.663692473300779,0.5150016894821182,0.3855116284359977,0.6325810624502213,0.2560190136096613,0.36860837644076044,0.23906950354282197,0.34082256661652555,0.18583823261174282,0.305335824735916,0.18470000119396465,0.2374430394826896,0.0744746450433916,0.10856191935098927,-0.12164081608116908,-0.006415373469050842,-0.14600700705238617,-0.16545194421271428,-0.158593610085383,-0.24896476942203422,-0.3887700192313499,-0.40860923021609885,-0.496062630494578,Ventricular
-0.008832841862334014,-0.000868223025465617,0.15241707811296915,0.11479025771758591,0.26203534617051816,0.5830820135991499,0.3790804594934634,0.4038033888493153,0.5163447696480875,0.3162921846398673,0.5740279843417703,0.643101477219445,0.7019109738528941,0.804023379768702,0.7786552169181644,0.6781394655637362,0.6373283145612127,0.8818692349937953,0.762452443558392,0.8421091309043193,0.9452863686675776,0.8533121182562121,0.7144532753113642,0.8728534046395221,0.835473742901967,0.749065540675612,0.9388290584428968,0.8790217998557479,0.9794060174504966,0.7870721833196018,0.6661601140801137,0.672877989595601,0.5282100966306807,0.5513838455944169,0.3486456233823277,0.18100400549368095,0.14558728263779724,0.05686310947759821,-0.04218954603561967,-0.16897614972586503,-0.2213107848588163,-0.3554024433659432,-0.3743821776404888,-0.5579974743340612,-0.6485860414154256,-0.547688116880694,-0.8875065430507088,-0.9815848460942362,-1.3390838433281913,-1.4585779477210306,-1.6002738660712779,-1.8869386481260093,-2.285364163779116,-2.412901534181939,-2.447906181546637,-2.7217377254166513,-2.6418044017155355,-2.6682677093972855,-2.79386654832492,-2.5573057974655007,-2.478735249317679,-2.432677837289867,-2.22670199553147,-2.054092588177915,-1.6949543339805349,-1.293468100784521,-0.8571377617873005,-0.5601749892736922,-0.33092414370740403,-0.07498626332547029,0.16986923356836384,0.3220411605166438,0.5005151679461766,0.4373082671384436,0.7149871711057652,1.0456657421266964,1.0487878222090141,1.1445186306832962,1.2090848010048383,1.2516450246220923,1.2651842008946574,1.3603268407903788,1.3023263312519784,1.105426171337828,1.1600353216498953,1.1328106242683564,1.3298989451842536,1.108439035620414,1.1663285302438995,0.9990891383175622,1.005005077233606,0.945737875254397,0.8642336015857025,0.7986686210192445,0.8376810167397797,0.7409194854529692,0.779197471713507,0.6952356134140929,0.7554438029659399,0.5808776828113134,0.5907463181230084,0.5256098462577765,0.46636449130636665,0.5029094453634811,0.2399055756310964,0.16627083737890633,0.22684920566098404,0.34106996363979236,0.14735266014238807,0.16717931233326605,0.06770121730587753,-0.19906195249425665,-0.1558502816222866,-0.29143498832251385,-0.3693700280315421,-0.4847955692761322,-0.4842420923470375,-0.4289238606853677,-0.46989531777367205,-0.5433954447999311,-0.6876545731253282,-0.6942325674374196,-0.7769109999043012,-0.618674328206119,-0.7017352755467705,-0.8983578262689123,-0.7654389811279974,-0.882943777602438,-0.7695854570418086,-0.7369070496548497,-1.0223512542032889,-0.595085871168901,-0.6652479044207548,-0.7901962952441991,-0.7004893278439107,-0.6014911201477322,-0.7808322926145864,-0.5408894234983918,-0.4861235442032375,-0.3990039805564547,Fusion
-0.055165182840015106,0.15784739589968777,0.239816101825257,0.170515186372238,0.26654405689078486,0.28997461102603167,0.2711705012351209,0.4058751253578611,0.5071824443216766,0.6027252307684038,0.7503301236089057,0.5984126341866784,0.6169036752766732,0.7903002433124666,0.5270012833376563,0.6898343796485366,0.877565614717338,0.725467712355521,0.7681626435272925,0.8181922689891207,0.8791865689786809,0.8276103337428166,0.8337399441741802,0.8188655994420416,0.8326018139371028,0.7937838411910401,0.7782503266048946,0.9517326070130127,0.7729926565014082,0.7671909996867996,0.8000887798217432,0.47866135874453825,0.43086499802684586,0.4451481518796696,0.3402235744542747,0.10733166478808748,-0.018330148748012615,-0.08851806362363285,-0.03693581318424164,-0.08441352434734684,-0.21427073775312738,-0.45561984787212173,-0.49667932368272094,-0.5013848823605345,-0.5872328636883617,-0.7519415586604559,-0.8757965464578885,-0.9900194540440266,-1.0481527144130354,-1.349147636123831,-1.7009219845230212,-1.9320224202611298,-2.16351656595989,-2.4072795915732548,-2.42133068844685,-2.530327832396338,-2.6645176922015485,-2.567573117956623,-2.70711490000966,-2.5734900048070184,-2.4404299411819905,-2.377249131696033,-2.1155779917748823,-1.9536170510529907,-1.6884103805226056,-1.3995712224601882,-0.9757025724285814,-0.5281463056006901,-0.21787612677989918,-0.2105539749164334,0.11571904092368704,0.37778312168222367,0.517247033840046,0.5880778292984771,0.9058489955790703,0.9785391850866966,1.1891032846424605,1.0747929684892532,1.0476133630792763,1.2343673005451024,1.4144868123626446,1.2806525404222413,1.309568949158318,1.2824456234840087,1.1109234990913133,1.104081996834691,1.0957036201693713,1.0771347026399711,1.1361746105730333,0.9551721620170122,0.7817495965946532,0.8715652553043415,0.8691177498874475,0.9790510412988354,0.7724472243363242,0.5382450987055374,0.6913943949642912,0.7309191867418877,0.5018509086811339,0.6924155906205861,0.6353463325152982,0.5500800058859869,0.5353232540804359,0.4013631564953316,0.326108350860676,0.2667361963664798,0.22677320204250867,0.34749894946423776,0.05834506414696516,0.11159237748654963,-0.09588897398908103,-0.08841123820888816,-0.16034901764344664,-0.49306470521985957,-0.27700036232792896,-0.40620523739753545,-0.5493285669321717,-0.4493282525977249,-0.43595474954937785,-0.5702212783799098,-0.5347965580744667,-0.4876250007350719,-0.6993485205264018,-0.7085526356048197,-0.7269505387533636,-0.7062581899845836,-0.8454009872397636,-0.712742865387891,-0.7146810804104113,-0.7701153533295371,-0.6693018623311591,-0.6889348605909782,-0.8403976926287405,-0.7255498339834349,-0.6303851855161573,-0.5754930214351888,-0.8243921453335312,-0.5825252566202526,-0.4248122958472058,-0.38749632627948793,Fusion
-0.07341467380082992,0.12660462598224848,0.07342235541587502,0.2204865068103585,0.26062674190743246,0.32625039456887284,0.4077562190250972,0.4029617652194461,0.5799313691916523,0.49362680572083245,0.6727208315685387,0.6186212863021905,0.5271619334034543,0.6566800820946306,0.8517823398756396,0.8625417579818068,0.6315588728606631,0.7423124619972366,0.6561298307789881,0.8269340107904098,0.7708902994540333,0.8596606855515547,0.892384806924265,0.967695080308097,0.9930949582147088,1.015105346570645,0.9358060186135108,0.8395964932465383,0.6812004805295183,0.7209287216452182,0.6147131286791477,0.6811746019977934,0.7178151217426433,0.37659723433016623,0.22182507522093717,0.15079524834473462,0.27062208382577024,0.13250835107359782,0.025456440235610778,-0.2539479486272029,-0.15480732117570678,-0.30574018467694586,-0.32542487012710225,-0.5693776746368953,-0.5880542559016957,-0.7518597433280244,-0.7906045507939763,-0.8371682845537536,-1.3133034228942404,-1.4477741003390956,-1.588414823696003,-1.9509662065489164,-2.2200915369208247,-2.353540303548715,-2.5551838650711836,-2.4897346492498587,-2.6562961254374686,-2.6483092687893324,-2.731909054237918,-2.603294773477838,-2.545653575729288,-2.3705542118094463,-2.1949836418739843,-2.0406710037374682,-1.663865269608389,-1.2322022025604378,-0.9896832245058571,-0.44441731018428793,-0.39282955679541,-0.06992369446085257,0.08820395555953435,0.3814374648375271,0.5029446596996935,0.5419522806287597,0.9514866685854929,0.860258991342101,0.8557288138761404,1.1218337655160262,1.183021176695825,1.1725905744752485,1.186309995513631,1.2637410600841459,1.1771843274288716,1.3121440143920184,1.2775326822743054,1.1861522142518146,1.048117752843671,1.0089625940521567,1.0859087249355481,1.0503072159892475,0.9796450883625173,0.9833118075994757,0.9481298639835899,0.873349097870664,0.844198369057878,0.6732387648139757,0.770202905821119,0.7172073409811478,0.6244484251904989,0.6928689815335588,0.593911864612352,0.572181810616284,0.33689158345151893,0.42452513083429444,0.43054231079386657,0.2865274942679267,0.2385945156423586,0.2053459111071836,0.11829961730389685,0.15571644780528693,0.02484570435762702,-0.049416398617153086,-0.1286450204504325,-0.12139432443775244,-0.25164064786548074,-0.4364673744752964,-0.32691396935302985,-0.5289961387218802,-0.47542764565672224,-0.6639967394374077,-0.7502603898193175,-0.680570240195831,-0.5620469150458378,-0.8065066643808684,-0.8398326432410647,-0.830057319504153,-0.942760833773914,-0.6909081044470883,-0.6500879508190445,-0.8110331922465629,-0.8494184215092918,-0.8123493236996112,-0.8349638109503786,-0.720187145196786,-0.6261168252648971,-0.524109596864824,-0.6818165503049288,-0.6455719567311524,-0.4760529164004485,-0.4914386788214115,Fusion
-0.0009279839660632578,0.06450669836423151,0.019845298202725806,0.02124756022500915,0.11026748207122036,0.11269587552316612,0.3122796797465669,0.4145884784306995,0.3070113709147876,0.504941048783162,0.499699866919538,0.4563263959002518,0.5075181388127152,0.6574768512668581,0.4134030871832042,0.7182086792356968,0.7308187578279035,0.642824983663355,0.7155132854026158,0.889099402841101,0.6934018984976984,0.8251536699706663,0.9329947276651956,0.9358126963266132,0.9527875780673638,1.1106681431123018,0.8767322863864502,0.8617497148605487,0.7088654998336437,0.7708678170982877,0.7394928351435095,0.7469155379299757,0.7243142885401623,0.497610419978221,0.4933909613034631,0.5498391680836217,0.35891851590887025,0.3517582175806343,0.3344879252281747,0.10048552537721298,0.006877833072963774,0.13952604573548724,-0.04485900510826141,-0.3145122137058222,-0.42848859573852804,-0.5155270818421325,-0.56372245332953,-0.7911090807452478,-0.9939418110944247,-1.3334278873363434,-1.5201281377854177,-1.7967739176822493,-1.9616069270628866,-2.185394178994324,-2.29513064783822,-2.368854360052151,-2.359289074011456,-2.301887967338871,-2.14394338008942,-2.2080044548971176,-2.001338023197225,-1.9099604565780783,-1.6532134000474166,-1.661553854293031,-1.4384022984553144,-1.1856735903310458,-1.04696796771527,-0.9127712335715517,-0.726899679033842,-0.8667296148513071,-0.7235982064216189,-0.47757995734364467,-0.35825150143795426,-0.2716487743289728,-0.007162000225943127,-0.19614357816969796,0.007383083076188918,0.0708438165753125,0.22055685661668556,0.28841315582366256,0.2952134355382185,0.434680332429959,0.4647334181923475,0.5094590376527889,0.6180286460660123,0.7419214997175585,0.39626289028525696,0.6503814099283206,0.5911208909031148,0.4699525840880832,0.4893528655756997,0.5795429475680226,0.5067439335958095,0.4966322610702327,0.44808911629933135,0.4493927266521896,0.4442091865226276,0.49558851881727056,0.5437320887151911,0.601773798739127,0.5278011128065548,0.6742418287944387,0.5604513740010778,0.7123220575480492,0.5971294569332372,0.8407993813678686,0.7413955310390782,0.7637274883757764,0.6862378421881128,0.748638783095882,0.5964204266449207,0.6114588093146228,0.654340772299646,0.7862202478784563,0.7277120422698339,0.44728476778059006,0.5230741509742038,0.567622529543065,0.6446754842511702,0.5304629982517571,0.2720250136539518,0.34280727799470717,0.45354647937931025,0.3695199086672714,0.3193902008029397,0.35134567970651753,0.18711304396566797,0.22200675130484893,0.24787769009386437,0.08430348316841942,-0.05573058775135437,-0.06891242269201084,-0.15748009623268977,-0.31448635391737834,-0.24772612765554647,-0.18195436072029075,-0.2791381250219133,-0.21681195012272786,-0.35793765298450486,-0.3407605220624221,Ventricular
-0.06270549611290668,0.18188942890918353,0.23781393779310633,0.1707508093701853,0.18213517777314445,0.355577170914018,0.48474971087569485,0.3517621066448052,0.4076580747282875,0.6054670652569819,0.6167516838112211,0.7167013420803062,0.7095599916146147,0.7487326446309683,0.7600165348984657,0.7731133692708932,0.8404314632938095,0.6933406151446164,0.8078412921989752,0.7837042177607407,0.7852965997393658,0.8814284884971035,0.9037150417387722,0.909566764517406,0.9200851259674725,0.8834717988537883,0.747165902063747,0.8314765217978585,0.8620728089545108,0.7963871343868723,0.7946283131664476,0.6689355357903671,0.5589712380090422,0.3844199638516649,0.31368205980413416,0.31500001270986333,0.1051012029864152,0.09569209183298515,-0.2005218420521681,-0.2125214534069726,-0.35783857132558816,-0.49240415540698146,-0.5403055902498198,-0.4974257767054415,-0.4697556915007055,-0.8330135462733165,-0.8440688075178184,-1.0314193228253292,-1.2051525077491936,-1.4487814770848526,-1.7255411825010651,-2.097547408208744,-2.1087953847762377,-2.279345363045423,-2.5254005884206037,-2.625699412435454,-2.790506972459795,-2.728428343583948,-2.6202918364971897,-2.6953201989339304,-2.549318785334364,-2.253680984817282,-2.2310347019315797,-2.0858292798762683,-1.45126126659444,-1.2803146187815015,-1.0058360494095446,-0.6049007595318936,-0.435072157159406,-0.11498584328459246,0.22989211319147065,0.24177026868807966,0.38889082668664593,0.7248371805557758,0.9605550041255791,0.950974831220863,1.1551615129744224,1.011057613161415,1.2099932145760368,1.313348590091296,1.2127267383225662,1.1894174790012333,1.2529823403302238,1.27193471389839,1.1975845867218435,1.197108603288968,1.0404951021399682,1.1228794643872797,1.117822979375722,1.0386459122695713,0.9153982276674879,0.8119037097976907,0.9134003827973263,0.8259067216040531,0.9673888794231426,0.9168843081529227,0.6182301028565467,0.7086027246510064,0.6286053870757137,0.5507825229458965,0.5854456227428957,0.48560470070144646,0.4222675321500403,0.3572909147135989,0.48527587916915255,0.3011071314488085,0.2476010756836709,0.2873357100187628,0.09365630701363474,0.07622978467429165,-0.07594685835698171,-0.12633117050564893,-0.1447564127047926,-0.20527098019341006,-0.226770100026002,-0.26374355900469754,-0.41414703494260324,-0.3808788169471905,-0.5870966179672963,-0.5149008166780868,-0.6761419808552754,-0.7147386900930327,-0.6127219184032193,-0.9052313641795559,-0.6996414041007479,-0.7572593515996006,-0.774455704882402,-0.6674331858372553,-0.8858505475919972,-0.8913577426995861,-0.6997535807396812,-0.7909208457063475,-0.6568149557572512,-0.675416342509489,-0.6705644852429206,-0.6774095304826275,-0.63983217333666,-0.41502384748178456,-0.5729640541186737,-0.38699570370591807,Fusion
0.11447958736209146,0.13110699502447148,0.05134921090844588,0.1743719381071944,0.31621614621236477,0.269406615529723,0.392926950594185,0.46534463217208194,0.6530592662515644,0.5460417149745134,0.47983875249987373,0.7099837409558456,0.7698295630250751,0.9014888111769078,0.7118734369880729,0.6600971681636321,0.8161178770715574,0.8434602021439033,0.8577692106461247,0.7866563409431458,0.8593667395919409,0.8398282505457902,0.7933896266094101,0.7589653846513251,0.8292248474943096,0.8558340363102575,0.9163933488069951,0.8488462288179978,0.7857810433502735,0.8273999029936672,0.7174987849660761,0.5888359862206904,0.5783616618678677,0.5015044197923756,0.3333634335155098,0.36511454098343255,0.22832015827317798,0.07327496159570299,-0.08929267405379296,-0.29188997207220324,-0.32610073282462465,-0.23899170866712885,-0.46787473894266784,-0.4514595299399299,-0.6575641623594727,-0.7192484812848159,-0.8842430892788415,-0.9464425638403052,-1.1366090699448321,-1.5602967469903506,-1.5634958340612106,-1.9391033213202613,-2.0673735989866002,-2.256001879299563,-2.5680601574455166,-2.50023303076821,-2.8249495274557916,-2.771181895694036,-2.6961566154291097,-2.696898793038611,-2.656155311415193,-2.3433672832528347,-2.2839703415820742,-1.9894002505111783,-1.620064578355252,-1.222874625935074,-0.8159697052831542,-0.6666791085809617,-0.17522001098469892,-0.03640755952540006,0.173527844555362,0.3183870452454711,0.5267246626698898,0.7730475139525028,0.8374391610408316,0.9948225645054483,0.9440628791873806,1.0683118143498707,1.1795077685370465,1.2633353757733994,1.2810906793534267,1.4093471024298707,1.208115217587567,1.2810817159502101,1.2564975021250313,1.148364289581818,1.1354905676561566,1.0459299838916292,1.0808157630135151,0.9110725491925907,1.1130924176202106,0.9214207675272282,0.848693043436483,0.7326492889177605,0.8094406998776724,0.7844210541943836,0.7920604089788345,0.7129835537039694,0.9209918052127218,0.5441477860481015,0.6480987828165959,0.5812997091860025,0.3875193142626605,0.4126409665456782,0.5670529483168207,0.2751058033892067,0.4142468333798678,0.177591564459697,0.12156089827518235,0.020663032787640208,-0.09748119211416104,-0.18370729441625605,-0.20304665591103757,-0.16107045497303954,-0.2431137590355908,-0.37908761349392167,-0.25953320580457706,-0.5347361930104306,-0.48465567068372745,-0.6760669935529128,-0.5931697084609525,-0.6175000673813628,-0.7109460944078753,-0.7230316762605897,-0.7907836983322534,-0.6986865794220339,-0.717916176072054,-0.7618285912936558,-0.7439721980160525,-0.7529783306058784,-0.8213727513953354,-0.7455756113185005,-0.6935532265611679,-0.7444669199832881,-0.6513969565879727,-0.7664750090864015,-0.7144395795489404,-0.5672917000736423,-0.5490092156549315,-0.38218386301607765,Fusion
-0.19193362360845792,0.10370459496488851,0.1782018614118019,0.12444715748368784,0.10711286477031569,0.3693840902507494,0.28265614513549614,0.3119589256962214,0.4187503373333826,0.643164873640218,0.5022854732023885,0.514886539854567,0.5410517027295307,0.7005668806815565,0.641487665371721,0.698400467088651,0.683451551659946,0.7328317516631335,0.7006699379563995,0.772502900345758,0.7433028939031229,0.7990747428532633,0.9204514448792545,0.8627485234112331,0.9590634909103961,0.935916350684617,0.8754571033699335,0.9650386346631455,0.9719455479282505,0.7519431801867132,0.8414156721908206,0.6321222034945092,0.755978659078552,0.6200889472273903,0.3995831277878008,0.5064030337471724,0.32485900894280734,0.23302692168646028,0.3025587752370939,0.2714173909635853,0.13565080916016375,-0.019887190602195244,-0.07763111596695732,-0.2549268294751408,-0.35790609868190343,-0.46685155554594276,-0.7893173447107771,-0.8339429818515854,-1.1923045420697147,-1.4004144904667313,-1.4672072802388345,-1.8004306909462595,-2.0076393991208334,-2.119217743730671,-2.272688199033234,-2.2922514689369926,-2.3337078060126344,-2.4143904832664487,-2.4141233818458594,-2.194991173156827,-1.9603309568830243,-1.90088919306486,-1.7580516001447226,-1.422700608670696,-1.3353478748717293,-1.3769121796965962,-1.1158112844837524,-0.9429220073329337,-0.9250496513143448,-0.7514651860578203,-0.6215389130223756,-0.5403784002705916,-0.5201881082703432,-0.2065996361562017,-0.20251169419451465,-0.19161052007306095,0.04793358654447932,0.07003473436829162,0.25018667429509833,0.2500037914165509,0.21853173586368,0.31828102697742416,0.5493424577012944,0.5818243769368034,0.4209788510805838,0.6549099542147424,0.6314286556175103,0.4965368710272369,0.5334787774621141,0.3530646624981608,0.4622983853495863,0.49206247789479124,0.5274458362299779,0.4912904121286553,0.5141214184628645,0.4326649262192209,0.5473727508914198,0.6710336302376566,0.5891690917989753,0.5761298231334386,0.5343982997969523,0.5852797726479898,0.5281158667672838,0.5351599488040883,0.6608053084163169,0.7237858018154772,0.6210771330836666,0.792105904469174,0.6551308948378886,0.6928758674888218,0.7722314396069696,0.6644968238120845,0.7291352236037119,0.7106016328507756,0.593271982522511,0.5744436320887668,0.6997492469634641,0.6801615895601228,0.5942121200098166,0.4415091804838716,0.5444936840392341,0.41437364389037085,0.2944474891320923,0.30225647023414287,0.29069847261507276,0.34931155002243847,0.15060465443260987,0.08884261569728233,0.0779097268670208,0.05659701758277954,0.06966162183630317,0.010842119356401274,-0.26518919545913444,-0.16367046552713005,-0.17456978689359304,-0.30242636932323347,-0.34232554558334904,-0.27555521395924937,-0.31479740304537146,-0.4256262063147973,Ventricular
0.10086062810903519,0.1488796963953821,0.3861513496219581,0.5256500362884163,0.5715356693828612,0.7726700895803948,0.8002122372925322,0.8435828216152721,0.7648651327033598,0.8890907741452144,0.6637218225391988,0.6338140969269123,0.8158365551730864,0.5841959436822549,0.6036786860165427,0.5832043803511532,0.5259495686527647,0.5520371782027409,0.6756739949867755,0.7496352504914677,0.7759742795747275,0.9361763534886183,1.019051024275031,0.9923767675945877,0.9316468601299266,1.014904312363814,0.92206792428483,0.9095471642181875,0.6238711570071938,0.47615177728285407,0.4569432806788417,0.23172898159876548,0.08781965660567695,0.09578270973939071,-0.3142035381471798,-0.3304263714894594,-0.4502049035907772,-0.4394597934039539,-0.7492702778773301,-0.640445698872929,-0.5674282536185379,-0.6164977409097486,-0.624550993805362,-0.7280598762443442,-0.6976615293410365,-0.7648325274796388,-0.8888509996728322,-1.22398290843689,-1.4884513727249065,-1.7474014168909366,-2.129646107718745,-2.3744317424002057,-2.6718227159225436,-2.7607596223850086,-2.9574564971112665,-2.905654423503388,-2.80880222729398,-2.6287552354895616,-2.193516098161025,-1.8785143889853904,-1.4796129521789865,-1.0101839214019996,-0.6820019207906634,-0.2812149352627958,0.20397063416896408,0.4116318800819838,0.6998472876733166,0.9537259189277087,0.8960189112452002,1.1870424517882454,1.3980877288110258,1.3997917527772537,1.4786447329582297,1.518827682993802,1.4166901867277994,1.3507054879958322,1.5462154377230537,1.5439507014267786,1.5368134845497037,1.5578127439428966,1.696171763612962,1.5300980353352176,1.6043093063678109,1.5640012684134097,1.5037468639390954,1.1974770419132514,1.1391734542200467,1.190297145734142,1.0185944608285284,0.7696564990620174,0.4706748767487106,0.24963046164839683,-0.00793347653994926,-0.22995139832252745,-0.14070279101185895,-0.33821689495624424,-0.4774268725771995,-0.35447385365589634,-0.16449941103360904,-0.3555520930174627,-0.4142709877297089,-0.3138795209689222,-0.41929405649488144,-0.41493341853862925,-0.3788743809147889,-0.6011119753251485,-0.5309235911690168,-0.6630907568162027,-0.7657238125444282,-0.9139345061141567,-0.8491870646752558,-1.1440878149626028,-1.155167045183551,-1.1244017726113094,-1.026975896060391,-1.203784853364368,-0.9855243780157279,-0.9305835681390693,-0.5933274030407343,-0.5627090121895475,-0.47007118273574866,-0.395626025867598,-0.14258607030606799,-0.022660278173540167,-0.10615392584408029,0.1585381827946763,0.33397574572477384,0.28458938724692573,0.2421634015010769,0.2333039446703394,0.19454184657372026,0.17399626722745212,0.27124063643993923,0.23098473054085417,0.3353381668748336,0.4525460193308117,0.36229443066629835,0.4901962775959053,0.6716090766437585,0.8212765541848711,Unknown
0.10150634926240357,-0.0883199272993152,-0.0201568163310386,0.05922782813625015,0.0979820172635965,0.09441907410272637,0.1696854493598738,0.23736652833976513,0.31889415986930947,0.2520843683845197,0.164466173876558,0.25106738782117183,0.29160655009160424,0.37925945871495415,0.41584799365888153,0.6014025545224632,0.4572017066068903,0.5827140314279944,0.7949033308931424,0.6063020675712874,0.6989755084050426,0.6307268280712992,0.715706009801093,0.6348758781217763,0.7579260842078223,0.6561203330641526,0.5375864177345319,0.64960599766707,0.5711812517365632,0.6132091971533531,0.4310750480943486,0.5431970498494336,0.5700282625031288,0.47114284991708655,0.4024095780139126,0.498325389799376,0.5982411059559017,0.5878419590357956,0.4604881502206837,0.388213540218629,0.45151063832590393,0.44268894734941705,0.5090243960174397,0.4569099635603109,0.39553109316028534,0.532048652844581,0.43778732488680827,0.43401194714541885,0.21459341967932707,0.07996127664840394,0.03408625933591851,-0.06875025726246564,-0.21192196437993774,-0.6938114725065028,-0.6013020039085947,-0.8594475386347307,-0.7947470521804091,-0.8873891710972347,-0.6019698350968551,-0.4243508709786695,-0.16694667437642813,-0.09652383762063954,0.06019474436050052,0.1626363932167384,0.040111868325542296,0.10851332120344112,-0.0758357550392716,0.11256056319204799,0.19210143576631103,-0.08479384835249856,-0.013136666475641455,0.044851818339579644,-0.0416163187601298,-0.0478340662940484,-0.10715046960910524,-0.12238502003046095,-0.10428061977418285,-0.09972906560276028,-0.19944820215253345,-0.10803482892867125,0.028950897943636644,-0.12007264780984453,-0.1723381219172722,-0.06998015218529646,-0.09841905413760763,-0.13199146911243084,0.0006828590755894055,-0.056238076965015565,-0.04327001947099808,0.0189664749940704,-0.12296926716506855,-0.1540389021136645,0.01727098191883305,-0.21924245959203192,-0.17694725898630798,-0.28113058706114025,-0.21708215471780765,-0.18606647253841838,-0.2529343981432553,-0.11026653602433781,-0.2512951563571956,-0.44546611326752,-0.49502612117902794,-0.2063418542719687,-0.35682777060320736,-0.4091911013606949,-0.46075304719431354,-0.45157263140787784,-0.5954925773528261,-0.465031185344092,-0.4701584288851153,-0.5443944969495456,-0.5095880755063606,-0.3382074896381674,-0.46101141912628335,-0.27568475890795485,-0.5699304539847293,-0.4607465193956927,-0.5301279317611804,-0.4895928204512414,-0.44475854888888033,-0.33815077751825173,-0.32615114003758217,-0.3852469336376648,-0.4918552190753661,-0.1775010763893986,-0.30005798177369497,-0.34741359717428033,-0.21650198343501317,-0.20203955595700246,-0.22366179163753078,-0.16501348305567054,-0.2479852422840057,-0.07315886662390544,-0.19179664250285008,-0.1383593211080053,-0.01569238812879959,0.05117549504701091,0.10426827555174491,0.08446385908648456,Normal
